测试情景编号,问题二方案七年利润/元,问题三方案七年利润/元,配对利润差Q3-Q2/元,问题二方案滞销率,问题三方案滞销率
4078,35789852.78952215,40120187.95590538,4330335.166383229,0.2716171683453684,0.10356538067916894
4079,36158636.70185113,40498877.12750282,4340240.425651692,0.28425715424000236,0.11589684887156687
4080,36114549.618068226,40262244.11358874,4147694.495520517,0.27555703808283294,0.10493285389852651
4081,35831522.8088246,40020894.09512873,4189371.286304131,0.27262193539198304,0.09992502791608569
4082,35969942.9601838,40135952.027154826,4166009.0669710264,0.27321843813659547,0.10527446276376996
4083,36510711.90851514,40777705.88463988,4266993.976124741,0.26692155467121814,0.10090698476381961
4084,35997370.03277665,40128766.991460115,4131396.9586834684,0.27034767530628817,0.10639254305330265
4085,36497628.23802395,40860351.54699829,4362723.308974341,0.27910531582128834,0.10831581597552814
4086,36796014.6669047,41110150.86243509,4314136.195530385,0.2691921900551837,0.1004768130504565
4087,36774143.43609015,41160562.93231084,4386419.496220693,0.27514690174875434,0.10615104401702094
4088,36487620.095663145,40756808.826991275,4269188.73132813,0.2709835134379447,0.10277239201148376
4089,36058670.50356128,40393940.940417394,4335270.436856113,0.27492220515490445,0.10919881905625585
4090,36369001.91768099,40753432.259634085,4384430.341953091,0.2777824411309156,0.1103972222554201
4091,36389295.985207215,40682453.49722291,4293157.512015693,0.2656908294301806,0.09687455924565533
4092,36440708.756535895,40750912.15671468,4310203.400178783,0.27987344224611993,0.11299845714139764
4093,36453046.96107719,40702495.70713246,4249448.746055268,0.2760427080090343,0.10893029267419953
4094,36857916.392061956,41127354.63341094,4269438.241348982,0.2745887031033245,0.11143794021502958
4095,37303430.79444601,41726013.85406442,4422583.059618413,0.27565768139773517,0.10553812998720848
4096,36350521.15033987,40749027.768748336,4398506.618408464,0.28409462568916355,0.11450430223312281
4097,35942122.18842774,40195484.26092564,4253362.072497904,0.2771905904643947,0.10154231725693484
4098,36891440.97054736,41172598.229389906,4281157.258842543,0.2849737908619681,0.11815777723532749
4099,36215667.911773466,40567485.63942865,4351817.727655187,0.27342054925786335,0.1041548846492273
4100,36224241.19001647,40853739.039715834,4629497.849699363,0.28236365036936306,0.11007884668385913
4101,36397047.347002916,40666891.75464446,4269844.407641545,0.2722661280552692,0.1075849317345387
4102,36862142.06174851,41074821.36420485,4212679.302456334,0.26970218012553326,0.10343473078849388
4103,35646092.892813176,39830777.10719293,4184684.2143797576,0.2744490916664739,0.10649512739966825
4104,36566732.3101581,41028519.36451649,4461787.0543583855,0.27283294659581453,0.10074165872675245
4105,36731195.02315553,41025731.87233493,4294536.849179395,0.27057179505207285,0.10414091181479762
4106,35624581.03865794,39919220.2157643,4294639.177106358,0.2745368615867778,0.10294652727602291
4107,36068218.22966873,40305541.883122236,4237323.6534535065,0.26982274177217075,0.10112646291163933
4108,35861911.454339966,40019185.36691613,4157273.9125761613,0.2783780538572768,0.1140489892376183
4109,36316655.96462843,40715630.431680925,4398974.467052497,0.27859630702676497,0.1123745170755993
4110,36680459.17570992,41003697.799019024,4323238.623309106,0.2810816493778551,0.11214176382150126
4111,36634131.42780369,40918742.82525447,4284611.397450782,0.27284304246629054,0.11076891578228026
4112,36276965.6481475,40618657.34105781,4341691.692910306,0.27743291932697606,0.10696330997872479
4113,36204783.32979454,40452919.23455759,4248135.90476305,0.269386348555311,0.09991736047927342
4114,36046242.60781462,40406253.66033943,4360011.0525248125,0.2750883246713064,0.10312601545187149
4115,36930228.331856295,41451235.00735053,4521006.675494231,0.286057008245507,0.1191963501799528
4116,36557297.84873987,40796021.29630529,4238723.447565421,0.2718756749934902,0.10293763841609901
4117,36472024.59378527,40826367.40513865,4354342.811353378,0.27529543768287773,0.10514306851821459
4118,36289948.61167892,40642239.91495823,4352291.30327931,0.2721860401847651,0.10239872524516609
4119,36868400.69935219,41179381.92932459,4310981.2299724,0.2836021777461032,0.11604113303282208
4120,36951717.99932097,41082712.6095181,4130994.6101971343,0.2678704524876486,0.10659964691305061
4121,36110272.1898151,40318988.739512846,4208716.549697749,0.27732408890555227,0.11433578639337914
4122,35818415.22121474,40144117.48148583,4325702.260271087,0.2784473887212764,0.1099559008561293
4123,36077967.967998184,40435007.531859726,4357039.563861541,0.28174177524122646,0.11619824945858587
4124,36764536.5784777,41024608.1619346,4260071.583456896,0.2766417230520587,0.11289008495211393
4125,36238470.75802165,40414024.369122386,4175553.6111007333,0.26680309836782645,0.1035804909559547
4126,35876396.58641168,40241970.722376175,4365574.135964498,0.2735737405840699,0.10656140135673792
4127,36243807.436866276,40582513.49877174,4338706.061905466,0.26824646819013054,0.10184931436965386
4128,36475278.593923874,40887355.71552189,4412077.121598013,0.2787088571026208,0.10855888972512652
4129,36788938.837643206,41212635.97511449,4423697.137471281,0.2783619022794634,0.10891866385807211
4130,36297279.170777865,40633547.433614835,4336268.26283697,0.27275638780937483,0.09929754738144021
4131,36370089.03994188,40697698.48970764,4327609.449765764,0.28384290229060355,0.11847091798881053
4132,36800969.41297993,41065458.27870528,4264488.865725346,0.27031902442942496,0.10432648723920727
4133,36830776.7003269,41162847.41049127,4332070.710164376,0.2769289250124354,0.11115158103154922
4134,36372634.63068442,40729337.47203967,4356702.841355249,0.2678313783679792,0.09663455737544059
4135,36284796.55031199,40449071.837730736,4164275.2874187455,0.2780740694129453,0.11287335415459047
4136,36766580.05140176,41040765.68175242,4274185.630350664,0.2795182379586221,0.11543418205242513
4137,36515405.28587917,40979341.00290348,4463935.717024304,0.2810759029967451,0.10737133989004778
4138,35993200.868802525,40207852.14441283,4214651.275610305,0.2759157312321117,0.10268083938699692
4139,35929914.46170356,40286322.529280156,4356408.067576595,0.2688241693829465,0.10052657997903588
4140,36493862.76138939,40623046.11365369,4129183.3522643,0.2677494571225523,0.09836629880317219
4141,37194935.84466744,41281531.33247319,4086595.4878057465,0.27169753098651206,0.10666570198095333
4142,36051415.11424236,40497106.46403195,4445691.34978959,0.2762355868031187,0.10631665854207163
4143,36349068.27286642,40679546.41104238,4330478.138175957,0.27743549673428397,0.10932065470573302
4144,36995457.163816586,41085528.40793022,4090071.2441136315,0.2536145346346479,0.08914203044634851
4145,35767292.268722385,39896539.45344456,4129247.1847221777,0.27643426967871376,0.11052180150906869
4146,36779027.50936085,41028608.618557274,4249581.1091964245,0.27355589870705216,0.10516980690216805
4147,36888490.81446171,41418639.528495654,4530148.714033946,0.27478337385368196,0.10505389456910001
4148,36082881.95524057,40386777.64927393,4303895.694033362,0.27392201321005144,0.1105142680412598
4149,36527780.425805874,40811300.805613786,4283520.379807912,0.27814784183342767,0.10946401530821064
4150,35841061.81954888,40171339.32188077,4330277.50233189,0.2875118901735903,0.11764566882895165
4151,36096809.926065914,40278503.19264658,4181693.2665806636,0.2695731801492928,0.10494521885281118
4152,36021592.05353498,40254021.77539899,4232429.721864015,0.2668948530467885,0.10103181557414538
4153,35802176.144716315,40058552.90897965,4256376.764263332,0.27813513770926457,0.10772525760696879
4154,36094315.028111495,40487324.053096354,4393009.024984859,0.28090967928562033,0.10599177847140973
4155,36555459.06408583,40850978.96370535,4295519.899619527,0.2715927163646532,0.10204617895560669
4156,36007352.16586367,40209724.82435391,4202372.658490241,0.2682055308182158,0.09781817493808201
4157,36269252.64539142,40545928.32746947,4276675.682078049,0.274098270294653,0.1129791466618374
4158,36688635.305542946,40977548.207212634,4288912.9016696885,0.27544331721445525,0.10759384886290953
4159,36600950.950717464,40951024.96740304,4350074.016685575,0.27674082603255434,0.1071258022741405
4160,35984078.9429871,40384901.1005339,4400822.157546803,0.26889986347114775,0.09699650945335818
4161,36741185.299317785,41036975.13060314,4295789.8312853575,0.280157610713479,0.11621129429814203
4162,36173704.12111929,40377757.29849007,4204053.177370779,0.2708848071218232,0.10445327263273196
4163,36766590.95932087,41073346.31725208,4306755.357931204,0.27803096614000594,0.11464496198531147
4164,36594113.51279842,41205058.55461816,4610945.041819736,0.28177299405101863,0.11010483987774247
4165,36636842.11519561,40835263.1507168,4198421.035521187,0.2713219101025796,0.10149997465802513
4166,36580064.22624548,40900291.14060669,4320226.914361209,0.2740379666649767,0.1103746104530711
4167,36398239.143515654,40687271.68045564,4289032.536939986,0.26556937569041644,0.09311675691145341
4168,36126352.4974931,40359169.38767391,4232816.890180804,0.27239448659704163,0.10336747987397657
4169,36264375.32025453,40483467.4074123,4219092.087157771,0.2716980764928988,0.10501538711229445
4170,36279518.38824624,40637067.07442952,4357548.686183281,0.2819604583007982,0.11125497145480354
4171,35999070.058819436,40155146.76091563,4156076.702096194,0.277303375704969,0.11179848815236931
4172,36920109.302252695,41054463.554200076,4134354.2519473806,0.26421619564384813,0.09827706415013246
4173,36613339.44988205,40910713.75466941,4297374.30478736,0.27098144058044965,0.1010776306574901
4174,36476241.52752297,40710161.749382004,4233920.22185903,0.26632031137203954,0.10030961384808532
4175,35943697.30809388,40388972.463677555,4445275.155583672,0.2840486092211069,0.11776810039562705
4176,36120491.06321519,40447374.02762379,4326882.964408599,0.2707080506434866,0.10347295763287842
4177,36245098.05536163,40486389.71016836,4241291.654806733,0.26893396527411306,0.10139757826271442
4178,36253392.59354057,40800747.65208302,4547355.058542445,0.27620705132429413,0.10594691155258164
4179,36346592.386125654,40580786.17697712,4234193.790851466,0.2764160141705234,0.10761398075763498
4180,36094423.530783206,40213342.14076135,4118918.609978147,0.27631507293704627,0.10964558149590486
4181,36661336.11757174,41031911.90123595,4370575.783664212,0.27011967437857726,0.10257599992676862
4182,35909467.95250026,40257497.60199574,4348029.649495475,0.28001487739610664,0.11226953036188941
4183,36370692.54736677,40653411.51155528,4282718.964188509,0.2788768295475458,0.11084678302512611
4184,36075287.660901316,40496584.237252094,4421296.576350778,0.2888373245057664,0.11800562863229591
4185,36383625.90816551,40587775.17111176,4204149.2629462555,0.2838505518357371,0.11928930872206978
4186,36396906.1219896,40650737.33365347,4253831.211663872,0.272626027994404,0.1085318744081724
4187,35970814.4035636,40372739.686884746,4401925.28332115,0.2793944065541489,0.10837127771786227
4188,36327000.087442175,40842245.03363576,4515244.946193583,0.2865170598314053,0.12001914464630893
4189,36920682.00399225,41215963.27443339,4295281.270441137,0.272805193087629,0.10555081836415968
4190,36828872.22008797,41265749.39279804,4436877.1727100685,0.28182162039170994,0.11387825643354668
4191,36265754.38851605,40625692.05622841,4359937.667712353,0.27995198503817864,0.1091839298805331
4192,36445826.97366805,40847305.66197039,4401478.688302346,0.28273551602287067,0.11430844231802685
4193,36054264.41110726,40318635.790002204,4264371.3788949475,0.2689482782380168,0.10002082282787761
4194,36310851.961516865,40548385.17460489,4237533.213088028,0.2634214265007198,0.09814707316098084
4195,36632360.151656486,41005648.731514946,4373288.5798584595,0.2795922993322452,0.10972765086825345
4196,36676430.23508702,40972311.03451576,4295880.799428739,0.2782382518246365,0.10922353275543042
4197,36407883.21121014,40565155.135666616,4157271.924456477,0.27711043638083843,0.11251474977095349
4198,36732760.90278198,41037960.3886528,4305199.485870823,0.2764548358127286,0.10642830741931054
4199,37058465.23426141,41382549.88287634,4324084.648614928,0.27586888013994904,0.11141267630044865
4200,36857071.84771575,41358599.45735028,4501527.609634526,0.2891370528096813,0.1223895639793706
4201,36073968.44957524,40207601.31350478,4133632.86392954,0.27554342705889956,0.10623024597527037
4202,36481680.81969847,40706556.56840856,4224875.748710088,0.26641763931632795,0.10233581540512789
4203,36802082.640593976,41221286.46212432,4419203.821530342,0.27576860121831176,0.1046231169818101
4204,36352108.07804263,40573768.03282617,4221659.954783544,0.27506249230897095,0.10565425668685452
4205,36696505.640219636,41082663.6582062,4386158.017986566,0.27695310585492794,0.1061479912268611
4206,36108120.015860945,40330019.73886523,4221899.7230042815,0.27298194881268134,0.10302636845799497
4207,35987914.027161166,40234044.943115905,4246130.915954739,0.268887867341701,0.10141291349893344
4208,35832666.64932719,39868677.33680404,4036010.687476851,0.2682417789132293,0.1052962040182473
4209,36444359.75492673,40738367.86589341,4294008.110966675,0.26757321178261056,0.09906778194975435
4210,36247615.55650535,40348029.66512743,4100414.108622074,0.27284022355812243,0.11013796103373327
4211,35758722.50922824,39859673.35648688,4100950.8472586423,0.27043825795545356,0.10536888527920497
4212,36379380.706154205,40819885.742596425,4440505.03644222,0.27456012886711,0.1041712032133519
4213,36321965.99183169,40504978.42272144,4183012.430889748,0.27210694314144446,0.10373222901489208
4214,36642627.2135551,40798396.73677561,4155769.5232205093,0.2725401708706152,0.1092922606835636
4215,35902842.47074734,40122958.16739552,4220115.6966481805,0.2722376716822051,0.1052072747450482
4216,36438639.90555443,40844770.419820964,4406130.514266536,0.2705389699524872,0.10309555409370014
4217,36285343.7607521,41006010.27293935,4720666.51218725,0.28141827996611485,0.10394222767400521
4218,36632038.431965,40908138.00725158,4276099.575286582,0.26835669744099583,0.0982755513087854
4219,36753425.52038069,41169242.90856286,4415817.388182171,0.27618128945950743,0.10350546439916854
4220,36438521.88681646,40882021.51044265,4443499.623626195,0.28061418136235355,0.1116997770782034
4221,36226783.21165541,40445442.0119027,4218658.800247289,0.27843640583677715,0.1126180877289147
4222,36546104.69085997,40797584.86719665,4251480.176336676,0.27478395999261,0.10352159004519103
4223,36348292.43947421,40833428.44163236,4485136.00215815,0.2782757204785388,0.1061157179321515
4224,36525905.72830774,40889264.73951513,4363359.011207394,0.2761196852521405,0.10555336357939747
4225,36598772.045016065,40995138.094167605,4396366.04915154,0.2758815206090205,0.10713835008779271
