测试情景编号,七年累计利润/元,七年销售收入/元,七年种植成本/元,七年总产量/斤,七年正常销量/斤,七年滞销率
4199,36634798.32302134,44131186.853050664,7496388.530029324,11066499.79321289,8031231.990914631,0.2742753227321069
4200,36680781.89033181,44225712.60878486,7544930.71845305,11145578.803402005,8083540.444344218,0.2747312107400963
4201,36545085.97576111,44094415.21488606,7549329.239124957,11149778.463054927,8018570.055612077,0.280831445917799
4202,36288548.390837364,43827281.695728816,7538733.30489145,10898646.738821035,8004288.7060114965,0.2655704054063722
4203,36402401.02110937,43945788.17767909,7543387.156569715,11075814.953532541,7985999.112723511,0.2789696156690988
4204,35980149.36741615,43561519.373168364,7581370.005752209,10967020.29079543,7938182.234355284,0.2761769355877126
4205,36569110.35993453,44102895.969728194,7533785.609793661,11128522.256789882,8015258.481777873,0.2797553622281254
4206,36359496.316025704,43919581.15410654,7560084.838080836,10999725.193798872,7997451.464149092,0.272940794133868
4207,36274085.69453537,43845005.377768435,7570919.68323306,11018067.42629,7978667.896854144,0.2758559565703513
4208,36193384.747280926,43729408.01735532,7536023.2700743945,10997541.13670708,8005509.4888863135,0.2720636922951898
4209,36423073.56648128,43985766.083559275,7562692.517078006,10956915.582386324,8017725.130811989,0.2682498034665157
4210,36429328.41991116,43972369.60017375,7543041.180262595,11095940.209938923,8026057.422479523,0.2766672070483604
4211,36395961.21312028,43930043.23375119,7534082.020630914,11037756.35521439,8007117.446926147,0.27457019440880553
4212,36595128.828389674,44140732.96595365,7545604.137563977,11072949.801685777,8058600.650020744,0.2722263900452362
4213,36439042.96360727,44008038.05990186,7568995.096294599,11023391.15576196,7977656.856213904,0.276297398551084
4214,36720363.6460134,44291600.37912521,7571236.733111806,11117935.89893414,8086736.415319682,0.27264048931106494
4215,36145647.542218335,43686357.30985261,7540709.767634276,10957697.027644686,7958217.7744695805,0.27373263246901725
4216,36541350.79745974,44089384.365702614,7548033.568242871,11051920.058207702,8028460.1900946,0.2735687420999513
4217,36083485.26350442,43627492.931153335,7544007.667648921,11144820.898037942,7998017.408624234,0.2823556805625927
4218,36638318.40809434,44222622.327550985,7584303.919456644,11110773.92965582,8068639.316256085,0.2738004240442656
4219,36347877.861966155,43886436.537569575,7538558.675603418,11035987.5307042,8000430.645951797,0.27505983277952345
4220,36301680.95811399,43841796.89372644,7540115.935612446,11007320.91126127,7969563.5374013055,0.2759760888548387
4221,36103597.18247932,43654826.09422848,7551228.911749156,10998702.624198709,7961036.868743768,0.2761840063546808
4222,36708178.67544812,44235566.43651721,7527387.76106908,11129889.153369684,8041151.948177675,0.2775173375609822
4223,35922159.5156729,43522632.68955248,7600473.173879575,10991622.390612869,7905978.031590399,0.2807269254134576
4224,36327999.952208035,43853428.64080561,7525428.688597569,11112217.467121921,8020866.5397188375,0.27819388313354776
4225,36484611.96578161,44053955.09832521,7569343.132543598,11074992.6168759,8034237.896182837,0.2745604286958719
4226,36034127.15156004,43612083.823118776,7577956.671558732,11097217.092512717,7980439.111041584,0.2808612245293481
4227,36272551.94975347,43819504.83434786,7546952.884594394,11031662.543949282,7982900.394226579,0.2763647036497602
4228,36070460.71543013,43623115.06202821,7552654.346598079,11092445.062736133,8005122.98686431,0.2783265599613693
4229,36259525.308140785,43800395.80880761,7540870.500666826,11006663.86611571,7994581.596931061,0.27365987603722686
4230,36328547.80300368,43902233.523918085,7573685.72091441,11002902.634232264,7990667.339435017,0.27376733166987877
4231,36621038.30033252,44137733.57641718,7516695.276084658,11101795.561059041,8006643.31197378,0.2787974460583566
4232,36477093.647495285,43989324.65834384,7512231.010848547,10996167.189316977,8005939.202454768,0.27193365973621086
4233,36617159.070234574,44144453.9663291,7527294.8960945215,11150870.078079639,8008215.943822881,0.2818303963952178
4234,36371047.54067263,43871560.85728356,7500513.316610925,10985810.076992158,7997273.398690398,0.27203607720842754
4235,36316171.931271106,43899939.82104916,7583767.889778057,11162549.57199271,8010191.459660036,0.28240484774572194
4236,36246999.93760695,43828010.53296985,7581010.595362904,11060112.004360013,7978466.480597347,0.2786269725431215
4237,36730106.726540394,44260447.6173849,7530340.890844508,11145197.539681593,8064009.043961256,0.2764588500787007
4238,36438450.77052427,43979101.89394963,7540651.123425358,11007171.444391064,7971911.978830416,0.27575290172366024
4239,36319267.454218194,43879654.90901801,7560387.454799822,11000156.686577845,7946626.728529462,0.2775896784974195
4240,36256665.29922405,43825195.05451639,7568529.7552923355,10985516.887671582,7967983.284066606,0.2746828969869758
4241,36145898.71854016,43671222.55539974,7525323.836859581,11136628.62934034,8012576.5911553,0.2805204467314708
4242,36547853.20816035,44097237.41203006,7549384.203869712,11063429.535120668,8039991.026365791,0.27328221318326495
4243,36425287.171303645,43957875.36821289,7532588.196909252,11095075.27146134,8004675.778244893,0.2785379474770709
4244,36651319.29310272,44209580.03267331,7558260.739570592,11170781.290496305,8055140.663587261,0.2789098224991405
4245,36329448.47978431,43862806.499834694,7533358.020050388,11144667.964122474,8086907.342009744,0.27436982707393714
4246,36175249.81797895,43683007.75735406,7507757.939375105,10950215.666598862,7961047.041824467,0.27297805959129856
4247,36217389.86142819,43766171.87098517,7548782.009556989,11083308.435392654,8060878.138763349,0.27270109049547786
4248,36210707.94214481,43783217.15012592,7572509.207981113,11045799.36260404,7980205.603788769,0.2775348037910187
4249,36168399.394742444,43736791.49697132,7568392.1022288725,11074006.917091683,8001156.608803257,0.27748314871880486
4250,36649173.40422488,44163292.010583706,7514118.6063588215,11066756.12794826,7975947.976202076,0.27928763551051605
4251,36395383.12863387,43939965.36931739,7544582.240683523,10978581.283545984,7965262.817509605,0.2744724831206154
4252,36150309.277001046,43732422.95446765,7582113.6774666,10934934.107833995,7983775.568728102,0.26988352284552186
4253,36413196.45616482,43952665.44579748,7539468.989632658,11048570.629329676,8011356.919040888,0.2748965284456038
4254,36724170.5806865,44260090.99212454,7535920.411438045,11128373.199727017,8053189.328522893,0.27633723420414763
4255,36240616.81206708,43814955.02397026,7574338.211903188,11070599.38315629,8011885.938545693,0.2762915844705186
4256,36914992.93912213,44438642.94540548,7523650.00628336,11090571.352512559,8058372.498684454,0.2734033042527753
4257,36215937.41993825,43749065.48829487,7533128.068356624,10961780.109313188,7957562.146198175,0.27406296542681174
4258,36136456.312344015,43654635.04221484,7518178.729870825,11026409.501291934,7963192.884457204,0.2778072605117579
4259,36358772.49506446,43933069.53276585,7574297.037701387,10965085.970806805,7991453.895141021,0.2711909494902926
4260,36367136.38101232,43947846.26029192,7580709.8792796,11087935.108540611,8029555.575790243,0.2758294942035344
4261,36388193.04500735,43916320.42762783,7528127.38262049,11023510.592310056,8022473.592742699,0.27223968031208357
4262,36473432.19955929,43969136.50987561,7495704.3103163205,11034131.65226207,8011429.623624593,0.27394108788051325
4263,36663327.4215836,44207840.93758068,7544513.515997083,11077451.13086981,8045274.633159464,0.2737251071467608
4264,36638408.208258525,44193662.288323864,7555254.080065346,11063948.855064811,8056432.146829051,0.27183031552599696
4265,36282724.10604475,43813855.89022198,7531131.784177226,11040393.937288588,8013391.749854542,0.2741751974275519
4266,36326772.96592815,43869566.461925134,7542793.495996991,11077655.837005794,8001455.633893457,0.27769414832658407
4267,36316421.96910503,43897748.57183854,7581326.602733508,11132090.202137731,8029248.671680664,0.27872946357021244
4268,36320072.936758146,43885238.94147332,7565166.004715175,11109746.742569337,7998171.589280916,0.2800761552345531
4269,36428744.707014665,43962399.83992796,7533655.1329132905,11031517.790183417,7991213.26090225,0.2756016522029846
4270,36529229.352567755,44095310.534379624,7566081.181811865,11030475.085375782,8051467.947200325,0.27007061029719637
4271,36589487.01700462,44159213.61842256,7569726.601417944,11099605.31471051,8063000.715953962,0.27357770953639954
4272,36531628.43893196,44027688.79840372,7496060.359471755,11000381.009751465,8023838.37990463,0.27058541219692583
4273,36253763.37147393,43824689.866007805,7570926.494533871,11005812.066977467,7985438.45418901,0.2744344165071632
4274,36665393.77270046,44182866.59229383,7517472.819593368,11200802.699251879,8099009.155910128,0.27692600491471253
4275,36401576.30486582,43919160.29830701,7517583.993441189,11015588.305765484,7983826.577232081,0.2752246765564576
4276,36321457.15030888,43882130.26244605,7560673.112137183,10999743.794902401,8020612.114735272,0.270836460895366
4277,36398238.47969114,43915129.228057444,7516890.748366304,11064988.184253313,8028102.89144334,0.27445897295505406
4278,36302967.060016535,43830343.52618646,7527376.466169927,10954046.965034591,8052839.9102857895,0.2648525302118458
4279,36131660.17446564,43646842.496704526,7515182.322238883,11016916.739694385,7976770.125688317,0.2759525814561437
4280,36345190.773306355,43865087.207548216,7519896.434241861,11087091.050937975,8016046.678746166,0.27699279802811727
4281,36259992.25788859,43790266.855560854,7530274.597672253,11103501.036565512,7982520.322421299,0.28108077838389445
4282,36642750.89354934,44162456.17159769,7519705.278048354,11012172.684254527,8032768.728116571,0.27055550630784975
4283,36487188.631200865,44084771.43155273,7597582.800351871,10996698.188723097,8034491.368068604,0.2693723852212457
4284,36858884.7715834,44407397.67870855,7548512.907125154,11095897.719259787,8054745.511480908,0.2740789690680166
4285,36553621.797000125,44126832.50539214,7573210.708392024,11073554.47599268,8044001.059692821,0.2735845498270578
4286,36381140.228219226,43945747.22746887,7564606.999249635,11064946.539163565,8021314.171898995,0.2750697761161211
4287,36597651.35821051,44150800.54202414,7553149.183813631,11034559.525403766,7992458.7420124505,0.27568846553301835
4288,36466046.22876449,43993696.86486401,7527650.6360995155,10982440.630240403,8013825.733297398,0.27030557203913813
4289,36409672.90211325,43973570.41260785,7563897.510494602,11091298.474138066,8013572.489521085,0.27749014164512953
4290,36246096.56833345,43802502.2983619,7556405.730028454,11006260.872996803,7975302.480706727,0.2753849311101057
4291,36627700.57848324,44183110.77973401,7555410.201250767,11134731.968006289,8046346.749107907,0.2773650257385915
4292,36464306.57357795,43983847.16382752,7519540.590249576,11054318.348850176,8032146.478848791,0.2733928745878518
4293,36508761.54689458,44055561.85783368,7546800.3109391015,11121013.347698389,8019108.609424031,0.2789228500401296
4294,36388882.60335133,43910319.627612285,7521437.024260951,11105451.645207107,8002206.168343783,0.27943442338093677
4295,36501715.618391596,44078491.25498964,7576775.636598041,11251798.661978334,8060670.397344994,0.2836105017961869
4296,36441616.28642493,43991846.33486252,7550230.048437587,11099735.298407106,8021085.997007008,0.2773624071775754
4297,36642594.87773865,44186960.47343726,7544365.595698601,11007918.94523477,8094685.584542764,0.26464887461340897
4298,36044609.20510769,43584353.063552424,7539743.858444731,10975818.739992889,7981791.1069537,0.2727839903304679
4299,36594587.52068528,44131796.46434703,7537208.943661749,11058178.39815392,8023582.790776569,0.2744209306556271
4300,36515875.484929495,44028955.3392691,7513079.854339607,11039273.672540016,8012918.478182133,0.2741444124069398
4301,36325829.41218953,43889585.39700395,7563755.984814425,10965141.944700245,7977263.632645833,0.2724887946843712
4302,36530504.43549641,44071521.16780972,7541016.732313307,11000316.046721773,8010869.193321142,0.27176008768325544
4303,36536752.91757037,44061641.30401948,7524888.386449117,11005177.912076132,8024986.513525891,0.2707990204574554
4304,36369200.01038918,43911690.01216133,7542490.001772152,11077266.078201046,8011775.331284545,0.2767371231561441
4305,36538669.5606454,44109573.420807816,7570903.860162424,10990580.938181367,8063127.085496093,0.26636024693792804
4306,36299488.049073316,43844574.85994132,7545086.810867997,10969029.887402995,7984681.094822353,0.27207044043228606
4307,36503953.59857705,44022482.772786744,7518529.174209683,10940559.783833118,8033958.502737516,0.265672080636193
4308,36269361.30110556,43807992.85984402,7538631.558738465,11050501.829526309,7957218.124293141,0.279922464423117
4309,36299483.5631846,43828551.37593774,7529067.8127531465,11044080.289652128,8012957.07396448,0.2744568253933912
4310,36298406.32254563,43853748.05190989,7555341.729364251,10961423.998114584,7974122.558714172,0.27252859116792144
4311,36429351.33168298,43993771.607736714,7564420.2760537295,11093608.583192166,8012848.883695762,0.2777058228072007
4312,36379556.66719416,43899961.10545201,7520404.438257851,11095965.828591706,8045464.346876459,0.2749198698733209
4313,36430268.19468879,43952853.86155869,7522585.66686989,11034870.926937625,8016162.8208192205,0.27356079886256995
4314,36201094.27337825,43786524.68746607,7585430.414087821,11118522.187152872,8017471.992033744,0.2789084864805415
4315,36473320.64144194,44031754.688659124,7558434.047217186,11065082.094591156,8042425.4906741185,0.27317073457544205
4316,36342641.89133695,43911772.566777535,7569130.675440591,11032588.105724238,8016562.700582834,0.2733742414961132
4317,36346139.02784857,43860409.10070647,7514270.072857901,11049175.090518706,7995794.590362449,0.27634465696686816
4318,36462961.446794055,43995114.09467271,7532152.647878647,11010461.021925442,8018289.732045849,0.2717571302347102
4319,36594911.42886158,44151171.04776788,7556259.6189063005,10983007.75974463,7993377.864915093,0.2722050243638405
4320,36370084.55016183,43922115.70611208,7552031.15595025,10943633.000137871,8010321.87820477,0.26803814801685566
4321,36410790.15363326,43939705.1008556,7528914.94722234,11043906.185932897,8000203.5734523125,0.27560018721976115
